SampleID	TERT	Tissue	Tissues	Description	EXTEND
GTEX-ZPU1-0726-SM-5HL6O	0	Heart	Heart_AA	Heart_AtrialAppendage	0.258025578
GTEX-ZPU1-0826-SM-57WG2	0	Liver	Liver	Liver	0.445426472
GTEX-ZPU1-0926-SM-57WDO	0.02603	Lung	Lung	Lung	0.478014547
GTEX-ZPU1-1026-SM-4YCEQ	0.3079	Spleen	Spleen	Spleen	0.48169137
GTEX-ZPU1-1126-SM-4YCF3	0.05286	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.445078249
GTEX-ZPU1-1226-SM-5HL71	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.497647282
GTEX-ZPU1-1326-SM-57WE1	0.008787	Esophagus	Esophagus_Muscularis	Esophagus_Muscularis	0.450612004
GTEX-ZPU1-1426-SM-4WWFU	0.1831	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.64144674
GTEX-ZPU1-1626-SM-4WWB2	0.1895	Stomach	Stomach	Stomach	0.557244748
GTEX-ZPU1-1726-SM-4WWFV	0.01639	Colon	Colon_Sigmoid	Colon_Sigmoid	0.440082361
GTEX-ZPU1-1926-SM-57WDT	0.9812	Colon	Colon_Transverse	Colon_Transverse	0.570797443
GTEX-ZPU1-2026-SM-57WFI	0	Prostate	Prostate	Prostate	0.52925026
GTEX-ZPU1-2126-SM-57WED	1.987	Testis	Testis	Testis	0.812410929
GTEX-ZPU1-2326-SM-57WEP	0.03885	Salivary Gland	MinorSalivaryGland	MinorSalivaryGland	0.569075142
GTEX-ZPU1-2426-SM-4WWFM	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.568829682
GTEX-ZPU1-2726-SM-4WWFT	0	Blood Vessel	ArteryTibial	ArteryTibial	0.43921905
GTEX-ZQG8-0001-SM-4YCDH	0.5274	Blood	EBV_Trans_Lymphocytes	EBV_Trans_Lymphocytes	0.938264469
GTEX-ZQG8-0005-SM-4YCEH	0	Blood	WholeBlood	WholeBlood	0.261866066
GTEX-ZQG8-0008-SM-4E3J9	0	Skin	Skin_Trans_Fibroblast	Skin_Trans_Fibroblast	0.697844708
GTEX-ZQG8-0326-SM-51MSE	0	Lung	Lung	Lung	0.243532742
GTEX-ZQG8-0626-SM-57WF3	0	Blood Vessel	ArteryCoronary	ArteryCoronary	0.49354052
GTEX-ZQG8-0726-SM-5P9H9	0	Breast	Breast	Breast_MammaryTissue	0.547124985
GTEX-ZQG8-0926-SM-57WFF	0	Thyroid	Thyroid	Thyroid	0.413942089
GTEX-ZQG8-1026-SM-51MR9	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.277599293
GTEX-ZQG8-1126-SM-51MRL	0	Vagina	Vagina	Vagina	0.28222424
GTEX-ZQG8-1226-SM-51MRX	0.004889	Muscle	MuscleSkeletal	Muscle_Skeletal	0.394919818
GTEX-ZQG8-1326-SM-51MQW	0.01054	Nerve	NerveTibial	Nerve_Tibial	0.456960551
GTEX-ZQG8-1526-SM-5HL65	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.623416805
GTEX-ZQG8-1626-SM-5HL6H	0.09994	Skin	Skin_SunExposed	Skin_SunExposed	0.56341778
GTEX-ZQG8-2126-SM-4YCF1	0.03401	Salivary Gland	MinorSalivaryGland	MinorSalivaryGland	0.622679317
GTEX-ZQG8-2426-SM-57WEE	0.008412	Colon	Colon_Sigmoid	Colon_Sigmoid	0.386534275
GTEX-ZQG8-2526-SM-57WEQ	0.4798	Small Intestine	Small_Intestine	Small_Intestine	0.527263188
GTEX-ZQUD-0003-SM-4YCD3	1.308	Blood	EBV_Trans_Lymphocytes	EBV_Trans_Lymphocytes	0.944994606
GTEX-ZQUD-0005-SM-4YCE5	0.1264	Blood	WholeBlood	WholeBlood	0.494801002
GTEX-ZQUD-0008-SM-4YCCU	0	Skin	Skin_Trans_Fibroblast	Skin_Trans_Fibroblast	0.721427576
GTEX-ZQUD-0126-SM-7EPIS	0.005181	Thyroid	Thyroid	Thyroid	0.471041729
GTEX-ZQUD-0226-SM-4YCEB	0	Blood Vessel	ArteryAorta	ArteryAorta	0.486069375
GTEX-ZQUD-0326-SM-4YCEN	0.03291	Esophagus	Esophagus_Muscularis	Esophagus_Muscularis	0.467430933
GTEX-ZQUD-0426-SM-57WFR	0.1308	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.676826532
GTEX-ZQUD-0526-SM-57WG4	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.528584695
GTEX-ZQUD-0626-SM-51MR2	0.03961	Esophagus	Esophagus_GEJ	Esophagus_GastroesophagealJunction	0.538716544
GTEX-ZQUD-0826-SM-57WDQ	0.179	Stomach	Stomach	Stomach	0.522929967
GTEX-ZQUD-0926-SM-57WE3	0.07647	Small Intestine	Small_Intestine	Small_Intestine	0.460014877
GTEX-ZQUD-1226-SM-51MSP	0.02368	Nerve	NerveTibial	Nerve_Tibial	0.457399263
GTEX-ZQUD-1326-SM-57WEF	0	Blood Vessel	ArteryTibial	ArteryTibial	0.541252916
GTEX-ZQUD-1426-SM-57WER	0.04378	Skin	Skin_SunExposed	Skin_SunExposed	0.482949309
GTEX-ZQUD-1526-SM-7IGO2	0	Heart	Heart_LV	Heart_LeftVentricle	0.454768409
GTEX-ZQUD-1726-SM-51MRQ	0.00759	Muscle	MuscleSkeletal	Muscle_Skeletal	0.400956839
GTEX-ZQUD-1926-SM-51MSA	0	Breast	Breast	Breast_MammaryTissue	0.552075717
GTEX-ZQUD-2026-SM-51MSM	1.856	Testis	Testis	Testis	0.728379617
GTEX-ZQUD-2126-SM-51MSY	0.01287	Salivary Gland	MinorSalivaryGland	MinorSalivaryGland	0.431637399
GTEX-ZT9W-0003-SM-4YCE6	0.433	Blood	EBV_Trans_Lymphocytes	EBV_Trans_Lymphocytes	0.789928071
GTEX-ZT9W-0005-SM-4YCEG	0	Blood	WholeBlood	WholeBlood	0.080727136
GTEX-ZT9W-0008-SM-4YCDJ	0	Skin	Skin_Trans_Fibroblast	Skin_Trans_Fibroblast	0.597205633
GTEX-ZT9W-0126-SM-4YCFD	0	Adrenal Gland	Adrenal_GD	Adrenal_GD	0.522201742
GTEX-ZT9W-0226-SM-4YCCZ	0	Thyroid	Thyroid	Thyroid	0.320799347
GTEX-ZT9W-0426-SM-57WF4	0	Blood Vessel	ArteryCoronary	ArteryCoronary	0.471939219
GTEX-ZT9W-0526-SM-57WFG	0	Heart	Heart_AA	Heart_AtrialAppendage	0.488508976
GTEX-ZT9W-0726-SM-4YCDC	0.02073	Lung	Lung	Lung	0.439247712
GTEX-ZT9W-0926-SM-57WFS	0	Pancreas	Pancreas	Pancreas	0.526986483
GTEX-ZT9W-1026-SM-57WG5	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.547834603
GTEX-ZT9W-1126-SM-57WDR	0.07296	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.459480918
GTEX-ZT9W-1226-SM-57WE4	0	Esophagus	Esophagus_Muscularis	Esophagus_Muscularis	0.434459473
GTEX-ZT9W-1326-SM-51MTB	0.139	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.710241755
GTEX-ZT9W-1426-SM-4YCD2	0	Esophagus	Esophagus_GEJ	Esophagus_GastroesophagealJunction	0.497543791
GTEX-ZT9W-1526-SM-4YCDE	0.2064	Stomach	Stomach	Stomach	0.54430642
GTEX-ZT9W-1626-SM-4YCDQ	0	Prostate	Prostate	Prostate	0.440455034
GTEX-ZT9W-1726-SM-51MS3	0.01989	Colon	Colon_Sigmoid	Colon_Sigmoid	0.458162553
GTEX-ZT9W-1826-SM-51MQX	0.512	Colon	Colon_Transverse	Colon_Transverse	0.568431859
GTEX-ZT9W-2026-SM-51MRA	0	Breast	Breast	Breast_MammaryTissue	0.596465575
GTEX-ZT9W-2126-SM-51MSF	0.03619	Salivary Gland	MinorSalivaryGland	MinorSalivaryGland	0.550133024
GTEX-ZT9W-2226-SM-57WFU	1.945	Testis	Testis	Testis	0.769158728
GTEX-ZT9W-2726-SM-57WG8	0	Blood Vessel	ArteryTibial	ArteryTibial	0.414447802
GTEX-ZT9X-0004-SM-4YCDT	0.4882	Blood	EBV_Trans_Lymphocytes	EBV_Trans_Lymphocytes	0.904108484
GTEX-ZT9X-0008-SM-4YCD7	0.01928	Skin	Skin_Trans_Fibroblast	Skin_Trans_Fibroblast	0.545916156
GTEX-ZT9X-0126-SM-4YCFC	0	Adrenal Gland	Adrenal_GD	Adrenal_GD	0.285238444
GTEX-ZT9X-0226-SM-51MT2	0	Thyroid	Thyroid	Thyroid	0.495858263
GTEX-ZT9X-0326-SM-51MTE	0	Lung	Lung	Lung	0.363353434
GTEX-ZT9X-0526-SM-5GCOP	0.1689	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.724031634
GTEX-ZT9X-0926-SM-5O9C4	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.49670502
GTEX-ZT9X-1426-SM-5DUX1	2.92	Testis	Testis	Testis	0.684277521
GTEX-ZT9X-1526-SM-5DUXD	0.02378	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.582172087
GTEX-ZT9X-1826-SM-57WDU	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.385629763
GTEX-ZT9X-1926-SM-57WE7	0.01562	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.617980676
GTEX-ZT9X-2026-SM-57WEJ	0	Blood Vessel	ArteryTibial	ArteryTibial	0.302002816
GTEX-ZT9X-2126-SM-57WEV	0	Nerve	NerveTibial	Nerve_Tibial	0.57499986
GTEX-ZTPG-0002-SM-4YCEI	0.4147	Blood	EBV_Trans_Lymphocytes	EBV_Trans_Lymphocytes	0.81074699
GTEX-ZTPG-0006-SM-4YCFG	0.01293	Blood	WholeBlood	WholeBlood	0.622220402
GTEX-ZTPG-0008-SM-4YCEK	0	Skin	Skin_Trans_Fibroblast	Skin_Trans_Fibroblast	0.630918907
GTEX-ZTPG-0126-SM-5O9AL	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.147744974
GTEX-ZTPG-0226-SM-5O99I	0.01886	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.530195907
GTEX-ZTPG-0326-SM-5O9AX	0.04337	Skin	Skin_SunExposed	Skin_SunExposed	0.395147638
GTEX-ZTPG-0426-SM-5O98K	0	Blood Vessel	ArteryTibial	ArteryTibial	0.430776056
GTEX-ZTPG-0526-SM-5O98W	0.02568	Nerve	NerveTibial	Nerve_Tibial	0.477214659
GTEX-ZTPG-0826-SM-5DUVC	0	Thyroid	Thyroid	Thyroid	0.463259612
GTEX-ZTPG-0926-SM-5O99H	0.04392	Lung	Lung	Lung	0.442344375
GTEX-ZTPG-1026-SM-5DUWP	0	Pancreas	Pancreas	Pancreas	0.415277513
GTEX-ZTPG-1226-SM-4YCDO	0	Heart	Heart_LV	Heart_LeftVentricle	0.197726514
GTEX-ZTPG-1326-SM-51MSQ	0	Heart	Heart_AA	Heart_AtrialAppendage	0.472525892
GTEX-ZTPG-1426-SM-51MT3	0	Liver	Liver	Liver	0.363340127
GTEX-ZTPG-1526-SM-51MTF	0.009184	Esophagus	Esophagus_Muscularis	Esophagus_Muscularis	0.436069484
GTEX-ZTPG-1626-SM-5DUX2	0.4141	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.720666202
GTEX-ZTPG-2026-SM-5O999	0	Uterus	Uterus	Uterus	0.495383878
GTEX-ZTPG-2226-SM-57WF9	0.02045	Vagina	Vagina	Vagina	0.622770977
GTEX-ZTPG-2326-SM-57WFL	0.01804	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.533005442
GTEX-ZTPG-2626-SM-57WFX	1.99	Small Intestine	Small_Intestine	Small_Intestine	0.584349288
GTEX-ZTSS-0004-SM-4YCCS	0.3439	Blood	EBV_Trans_Lymphocytes	EBV_Trans_Lymphocytes	0.911365329
GTEX-ZTSS-0005-SM-4YCDR	0.01788	Blood	WholeBlood	WholeBlood	0.373465363
GTEX-ZTSS-0008-SM-4YCE8	0	Skin	Skin_Trans_Fibroblast	Skin_Trans_Fibroblast	0.721081139
GTEX-ZTSS-0226-SM-59877	0	Thyroid	Thyroid	Thyroid	0.533272095
GTEX-ZTSS-0326-SM-5987M	0.009971	Adrenal Gland	Adrenal_GD	Adrenal_GD	0.316289542
GTEX-ZTSS-0626-SM-59867	0.01028	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.670721161
GTEX-ZTSS-0726-SM-51MSN	0	Esophagus	Esophagus_Muscularis	Esophagus_Muscularis	0.524908916
GTEX-ZTSS-0826-SM-5985L	0	Esophagus	Esophagus_GEJ	Esophagus_GastroesophagealJunction	0.445432661
GTEX-ZTSS-0926-SM-59865	1.864	Small Intestine	Small_Intestine	Small_Intestine	0.546749425
GTEX-ZTSS-1026-SM-5985N	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.527933588
GTEX-ZTSS-1126-SM-5985O	0.3827	Colon	Colon_Transverse	Colon_Transverse	0.597258213
GTEX-ZTSS-1226-SM-51MSZ	0.007952	Colon	Colon_Sigmoid	Colon_Sigmoid	0.489190239
GTEX-ZTSS-1426-SM-5985P	0.07238	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.48652934
GTEX-ZTSS-1526-SM-51MTC	2.846	Testis	Testis	Testis	0.810983466
GTEX-ZTSS-1926-SM-57WEW	0.1349	Skin	Skin_SunExposed	Skin_SunExposed	0.449249164
GTEX-ZTSS-2026-SM-5987K	0.02324	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.558276199
GTEX-ZTTD-0001-SM-4YCD5	0.3219	Blood	EBV_Trans_Lymphocytes	EBV_Trans_Lymphocytes	0.897694448
GTEX-ZTTD-0006-SM-51MSJ	0.01488	Blood	WholeBlood	WholeBlood	0.458718785
GTEX-ZTTD-0008-SM-51MQV	0	Skin	Skin_Trans_Fibroblast	Skin_Trans_Fibroblast	0.60912926
GTEX-ZTTD-0626-SM-4YCCY	0	Heart	Heart_AA	Heart_AtrialAppendage	0.520197657
GTEX-ZTTD-1026-SM-51MRD	0	Breast	Breast	Breast_MammaryTissue	0.620449069
GTEX-ZTTD-1126-SM-51MRP	0.2874	Lung	Lung	Lung	0.497554613
GTEX-ZTTD-1226-SM-51MS2	0.02606	Esophagus	Esophagus_GEJ	Esophagus_GastroesophagealJunction	0.475745745
GTEX-ZTTD-1426-SM-4YCEX	0	Esophagus	Esophagus_Muscularis	Esophagus_Muscularis	0.575599014
GTEX-ZTTD-1726-SM-57WEL	0.01289	Spleen	Spleen	Spleen	0.444619523
GTEX-ZTTD-2626-SM-57WEX	0.07735	Colon	Colon_Sigmoid	Colon_Sigmoid	0.550952246
GTEX-ZTTD-2726-SM-57WFA	0.01123	Prostate	Prostate	Prostate	0.381966648
GTEX-ZTTD-2826-SM-4YCFA	0.1939	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.563896608
GTEX-ZTX8-0002-SM-4YCEU	0.4609	Blood	EBV_Trans_Lymphocytes	EBV_Trans_Lymphocytes	0.854884181
GTEX-ZTX8-0006-SM-4YCE4	0.016	Blood	WholeBlood	WholeBlood	0.443927358
GTEX-ZTX8-0008-SM-4YCDV	0.01935	Skin	Skin_Trans_Fibroblast	Skin_Trans_Fibroblast	0.64705431
GTEX-ZTX8-0226-SM-5E44D	0.2043	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.804753254
GTEX-ZTX8-0326-SM-59HLA	0.04128	Esophagus	Esophagus_Muscularis	Esophagus_Muscularis	0.454670958
GTEX-ZTX8-0426-SM-59HLG	0.01205	Stomach	Stomach	Stomach	0.54211718
GTEX-ZTX8-0526-SM-59HLD	0.6859	Small Intestine	Small_Intestine	Small_Intestine	0.541406797
GTEX-ZTX8-0626-SM-59HKC	0.02363	Thyroid	Thyroid	Thyroid	0.458777033
GTEX-ZTX8-0726-SM-59HL9	0.01945	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.400795947
GTEX-ZTX8-1026-SM-5EGHD	0.01194	Prostate	Prostate	Prostate	0.412821934
GTEX-ZTX8-1126-SM-51MRM	3.211	Testis	Testis	Testis	0.824524846
GTEX-ZTX8-1226-SM-4YCE9	0.02323	Breast	Breast	Breast_MammaryTissue	0.556918432
GTEX-ZTX8-1326-SM-4YCEL	0.04698	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.580061657
GTEX-ZTX8-1426-SM-5DUVO	0.02697	Skin	Skin_SunExposed	Skin_SunExposed	0.520547523
GTEX-ZTX8-1526-SM-5N9GI	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.62370755
GTEX-ZTX8-1626-SM-51MRY	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.165764712
GTEX-ZTX8-1726-SM-51MSB	0	Nerve	NerveTibial	Nerve_Tibial	0.568775295
GTEX-ZTX8-1826-SM-5N9E5	0	Blood Vessel	ArteryTibial	ArteryTibial	0.568995605
GTEX-ZU9S-0226-SM-5E441	0.1415	Skin	Skin_SunExposed	Skin_SunExposed	0.581249091
GTEX-ZU9S-1826-SM-5NQ9E	0.01362	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.528195198
GTEX-ZU9S-1926-SM-5NQBP	0	Breast	Breast	Breast_MammaryTissue	0.548800344
GTEX-ZUA1-0002-SM-4YCF7	1.235	Blood	EBV_Trans_Lymphocytes	EBV_Trans_Lymphocytes	0.908836424
GTEX-ZUA1-0005-SM-4YCEV	0.04396	Blood	WholeBlood	WholeBlood	0.603335882
GTEX-ZUA1-0008-SM-4YCEW	0.01073	Skin	Skin_Trans_Fibroblast	Skin_Trans_Fibroblast	0.582483345
GTEX-ZUA1-0011-R10a-SM-51MT6	0.1217	Brain	Brain_FC	Brain_Frontal Cortex	0.50372506
GTEX-ZUA1-0011-R11b-SM-51MTI	0.00938	Brain	Brain_CH	Brain_CerebellarHemisphere	0.607821448
GTEX-ZUA1-0011-R1a-SM-4YCE2	0	Brain	Brain_Hippocampus	Brain_Hippocampus	0.469550669
GTEX-ZUA1-0011-R3a-SM-4YCEE	0.04393	Brain	Brain_ACC	Brain_AnteriorCingulateCortex	0.531649663
GTEX-ZUA1-0011-R5b-SM-51MTG	0.9304	Brain	Brain_Caudate	Brain_Caudate(basalganglia)	0.587644445
GTEX-ZUA1-0011-R6b-SM-4YCDD	0.02116	Brain	Brain_NA	Brain_NucleusAccumbens(basalganglia)	0.49935503
GTEX-ZUA1-0011-R7b-SM-4YCDP	0.5235	Brain	Brain_Putamen	Brain_Putamen(basalganglia)	0.548952326
GTEX-ZUA1-0011-R8b-SM-51MST	0.02438	Brain	Brain_Hypothalamus	Brain_Hypothalamus	0.427053677
GTEX-ZUA1-0126-SM-5GU76	0.07379	Skin	Skin_SunExposed	Skin_SunExposed	0.658191284
GTEX-ZUA1-0226-SM-5NQ9Q	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.59696684
GTEX-ZUA1-0326-SM-5NQA3	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.524493955
GTEX-ZUA1-0426-SM-5NQAF	0	Blood Vessel	ArteryCoronary	ArteryCoronary	0.267261724
GTEX-ZUA1-0626-SM-4YCCW	0	Blood Vessel	ArteryTibial	ArteryTibial	0.543362394
GTEX-ZUA1-0726-SM-4YCD9	0.004721	Heart	Heart_AA	Heart_AtrialAppendage	0.43883558
GTEX-ZUA1-0826-SM-4YCDL	0	Heart	Heart_LV	Heart_LeftVentricle	0.591666547
GTEX-ZUA1-0926-SM-4YCDX	0	Thyroid	Thyroid	Thyroid	0.537273794
GTEX-ZUA1-1026-SM-4YCEA	0.05718	Lung	Lung	Lung	0.465046707
GTEX-ZUA1-1226-SM-5NQ6O	0.4054	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.75982228
GTEX-ZUA1-1526-SM-59HLS	0.009556	Breast	Breast	Breast_MammaryTissue	0.569822021
GTEX-ZUA1-1926-SM-5E45E	0	Adrenal Gland	Adrenal_GD	Adrenal_GD	0.298946454
GTEX-ZUA1-2126-SM-57YRB	0.02189	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.501385133
GTEX-ZUA1-2626-SM-5NQ92	0.05948	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.590760215
GTEX-ZUA1-2726-SM-59HLJ	3.127	Testis	Testis	Testis	0.770089453
GTEX-ZUA1-2826-SM-59HLE	0.008929	Prostate	Prostate	Prostate	0.405429845
GTEX-ZUA1-2926-SM-59HL3	0.01297	Brain	Brain_Cerebellum	Brain_Cerebellum	0.691097314
GTEX-ZUA1-3026-SM-59HJC	0.1621	Brain	Brain_Cortex	Brain_Cortex	0.493209635
GTEX-ZUA1-3126-SM-59HJ8	0.01093	Pituitary	Pituitary	Pituitary	0.486046159
GTEX-ZV68-0006-SM-4YCEJ	0.06822	Blood	WholeBlood	WholeBlood	0.595770194
GTEX-ZV68-0008-SM-4YCCV	0	Skin	Skin_Trans_Fibroblast	Skin_Trans_Fibroblast	0.592668333
GTEX-ZV68-0011-R10a-SM-51MT7	0.08544	Brain	Brain_FC	Brain_Frontal Cortex	0.447567979
GTEX-ZV68-0011-R2a-SM-4YCDK	0.1247	Brain	Brain_SN	Brain_SubstantiaNigra	0.481727084
GTEX-ZV68-0011-R5a-SM-4YCDW	0.3403	Brain	Brain_Caudate	Brain_Caudate(basalganglia)	0.536630196
GTEX-ZV68-0011-R6a-SM-51MSR	0.1359	Brain	Brain_NA	Brain_NucleusAccumbens(basalganglia)	0.506004675
GTEX-ZV68-0011-R7a-SM-51MT4	0.04253	Brain	Brain_Putamen	Brain_Putamen(basalganglia)	0.52581654
GTEX-ZV68-0126-SM-59HKS	0.3023	Skin	Skin_SunExposed	Skin_SunExposed	0.594219613
GTEX-ZV68-0226-SM-59HJF	0	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.501570632
GTEX-ZV68-0326-SM-59HJG	0	Nerve	NerveTibial	Nerve_Tibial	0.508935489
GTEX-ZV68-0526-SM-59HKI	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.419842365
GTEX-ZV68-0926-SM-59HK7	0.07217	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.643969604
GTEX-ZV6S-0003-SM-4YCCT	1.724	Blood	EBV_Trans_Lymphocytes	EBV_Trans_Lymphocytes	0.871473651
GTEX-ZV6S-0008-SM-4YCF9	0.01071	Skin	Skin_Trans_Fibroblast	Skin_Trans_Fibroblast	0.617766058
GTEX-ZV6S-0226-SM-59HJT	0.01189	Thyroid	Thyroid	Thyroid	0.507776166
GTEX-ZV6S-0726-SM-57WFY	0	Esophagus	Esophagus_GEJ	Esophagus_GastroesophagealJunction	0.609482081
GTEX-ZV6S-0826-SM-5NQ6Z	0.2983	Spleen	Spleen	Spleen	0.55767214
GTEX-ZV6S-0926-SM-57WGB	0	Stomach	Stomach	Stomach	0.5442059
GTEX-ZV6S-1126-SM-57WE9	0	Colon	Colon_Sigmoid	Colon_Sigmoid	0.298061527
GTEX-ZV6S-1226-SM-59HLH	0	Colon	Colon_Transverse	Colon_Transverse	0.5189171
GTEX-ZV6S-1326-SM-59HJA	0.01095	Vagina	Vagina	Vagina	0.519897222
GTEX-ZV6S-1426-SM-59HKX	0	Ovary	Ovary	Ovary	0.523523281
GTEX-ZV6S-1526-SM-5NQ7O	0	Uterus	Uterus	Uterus	0.627126398
GTEX-ZV6S-1626-SM-5NQ81	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.601742397
GTEX-ZV6S-1826-SM-5NQ8D	0	Breast	Breast	Breast_MammaryTissue	0.582260351
GTEX-ZV6S-2026-SM-5NQ8P	0.01503	Blood Vessel	ArteryTibial	ArteryTibial	0.442054111
GTEX-ZV6S-2126-SM-4YCEM	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.479468689
GTEX-ZV6S-2326-SM-4YCEY	0.1266	Skin	Skin_SunExposed	Skin_SunExposed	0.522842451
GTEX-ZV7C-0003-SM-4YCF6	0.1387	Blood	EBV_Trans_Lymphocytes	EBV_Trans_Lymphocytes	0.898726506
GTEX-ZV7C-0005-SM-57WDL	0.07855	Blood	WholeBlood	WholeBlood	0.402112952
GTEX-ZV7C-0008-SM-57WCL	0	Skin	Skin_Trans_Fibroblast	Skin_Trans_Fibroblast	0.703857789
GTEX-ZV7C-0126-SM-57WDE	0.02243	Thyroid	Thyroid	Thyroid	0.491315332
GTEX-ZV7C-0326-SM-57WB1	0	Heart	Heart_LV	Heart_LeftVentricle	0.542376763
GTEX-ZV7C-0426-SM-51MQY	0	Blood Vessel	ArteryCoronary	ArteryCoronary	0.449636808
GTEX-ZV7C-0526-SM-51MRB	0.008282	Heart	Heart_AA	Heart_AtrialAppendage	0.431844149
GTEX-ZV7C-0726-SM-59HKH	0.006614	Pancreas	Pancreas	Pancreas	0.460494977
GTEX-ZV7C-0826-SM-59HK8	0	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.454199399
GTEX-ZV7C-1326-SM-5BC7G	0	Esophagus	Esophagus_GEJ	Esophagus_GastroesophagealJunction	0.51193789
GTEX-ZV7C-1526-SM-5NQ72	0.5982	Colon	Colon_Transverse	Colon_Transverse	0.655939651
GTEX-ZV7C-1626-SM-5NQ7E	0.1479	Stomach	Stomach	Stomach	0.584601847
GTEX-ZV7C-1826-SM-5NQ83	0	Breast	Breast	Breast_MammaryTissue	0.559860138
GTEX-ZV7C-2026-SM-5NQ8F	2.499	Testis	Testis	Testis	0.78593154
GTEX-ZV7C-2426-SM-5NQ7Q	0	Muscle	MuscleSkeletal	Muscle_Skeletal	0.448029993
GTEX-ZVE1-0008-SM-51MS9	0	Skin	Skin_Trans_Fibroblast	Skin_Trans_Fibroblast	0.589735615
GTEX-ZVE1-0526-SM-5NQ71	0.01727	Muscle	MuscleSkeletal	Muscle_Skeletal	0.388081159
GTEX-ZVE1-0726-SM-51MRN	0.07654	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.481022535
GTEX-ZVE2-0006-SM-51MRW	0.06068	Blood	WholeBlood	WholeBlood	0.566548091
GTEX-ZVE2-0008-SM-51MRU	0	Skin	Skin_Trans_Fibroblast	Skin_Trans_Fibroblast	0.600959856
GTEX-ZVE2-0226-SM-59HJB	0.07676	Skin	Skin_SunExposed	Skin_SunExposed	0.483707818
GTEX-ZVE2-0326-SM-57WFC	0.02474	Adipose Tissue	AdiposeSC	AdiposeSubcutaneous	0.529791757
GTEX-ZVE2-0426-SM-59HJ7	0.0141	Nerve	NerveTibial	Nerve_Tibial	0.528552218
GTEX-ZVE2-0526-SM-5GU7E	0	Blood Vessel	ArteryTibial	ArteryTibial	0.498575398
GTEX-ZVE2-0626-SM-5GU7I	0.0245	Muscle	MuscleSkeletal	Muscle_Skeletal	0.414143738
GTEX-ZVE2-1226-SM-5NQ8R	0.1878	Breast	Breast	Breast_MammaryTissue	0.647780431
GTEX-ZVE2-1326-SM-5NQ94	0.1293	Esophagus	Esophagus_Mucosa	Esophagus_Mucosa	0.660484999
GTEX-ZVE2-1826-SM-51MRZ	0.02096	Adipose Tissue	AdiposeVisceral	AdiposeVisceral	0.519003887
GTEX-ZVE2-2826-SM-5GU51	0.147	Skin	Skin_NotSunExposed	Skin_NotSunExposed	0.532906201
GTEX-ZVP2-0005-SM-51MRK	0	Blood	WholeBlood	WholeBlood	0.470782308
GTEX-ZVP2-0008-SM-51MSL	0	Skin	Skin_Trans_Fibroblast	Skin_Trans_Fibroblast	0.769196861
GTEX-ZVP2-0126-SM-5NQ7D	0	Adrenal Gland	Adrenal_GD	Adrenal_GD	0.281478832
