SampleID	Cancer	Groups	EXTENDScores
TCGA-75-5125-01	LUAD	TERT expr	0.463568819
TCGA-75-5126-01	LUAD	TERT expr	0.334253961
TCGA-75-5146-01	LUAD	TERT expr	0.301031339
TCGA-75-5147-01	LUAD	TERT expr	0.436911118
TCGA-75-6203-01	LUAD	TERT expr	0.219621476
TCGA-75-6207-01	LUAD	TERT expr	0.58361066
TCGA-75-6211-01	LUAD	TERT expr	0.510321895
TCGA-75-6212-01	LUAD	TERT expr	0.303973097
TCGA-75-6214-01	LUAD	TERT expr	0.463552666
TCGA-75-7025-01	LUAD	TERT expr	0.179049592
TCGA-75-7027-01	LUAD	TERT expr	0.48541998
TCGA-75-7031-01	LUAD	TERT expr	0.506031521
TCGA-78-7143-01	LUAD	TERT expr	0.453953796
TCGA-78-7145-01	LUAD	TERT expr	0.344228236
TCGA-78-7147-01	LUAD	TERT expr	0.442939425
TCGA-78-7148-01	LUAD	TERT expr	0.395997384
TCGA-78-7149-01	LUAD	TERT expr	0.252285009
TCGA-78-7150-01	LUAD	TERT expr	0.431645572
TCGA-78-7153-01	LUAD	TERT expr	0.348679799
TCGA-78-7154-01	LUAD	TERT expr	0.492474272
TCGA-78-7155-01	LUAD	TERT expr	0.706339642
TCGA-78-7158-01	LUAD	TERT expr	0.52244824
TCGA-78-7159-01	LUAD	TERT expr	0.468123088
TCGA-78-7160-01	LUAD	TERT expr	0.327085891
TCGA-78-7161-01	LUAD	TERT expr	0.348599804
TCGA-78-7162-01	LUAD	TERT expr	0.253946415
TCGA-78-7163-01	LUAD	TERT expr	0.385395259
TCGA-78-7166-01	LUAD	TERT expr	0.525588888
TCGA-78-7167-01	LUAD	TERT expr	0.325613616
TCGA-78-7220-01	LUAD	TERT expr	0.469350354
TCGA-78-7535-01	LUAD	TERT expr	0.393271728
TCGA-78-7536-01	LUAD	TERT expr	0.691208357
TCGA-78-7537-01	LUAD	TERT expr	0.278087078
TCGA-78-7539-01	LUAD	TERT expr	0.406704374
TCGA-78-7540-01	LUAD	TERT expr	0.229240887
TCGA-78-7542-01	LUAD	TERT expr	0.565588015
TCGA-78-7633-01	LUAD	TERT expr	0.338047572
TCGA-78-8640-01	LUAD	TERT expr	0.562213825
TCGA-78-8648-01	LUAD	TERT expr	0.261219655
TCGA-78-8655-01	LUAD	TERT expr	0.405907231
TCGA-78-8660-01	LUAD	TERT expr	0.48400832
TCGA-80-5607-01	LUAD	TERT expr	0.394721499
TCGA-80-5608-01	LUAD	TERT expr	0.411438019
TCGA-80-5611-01	LUAD	TERT expr	0.430018587
TCGA-83-5908-01	LUAD	TERT expr	0.549874001
TCGA-85-6175-01	LUSC	TERT expr	0.315609636
TCGA-85-6560-01	LUSC	TERT expr	0.747856349
TCGA-85-6561-01	LUSC	TERT expr	0.433660453
TCGA-86-6562-01	LUAD	TERT expr	0.370851752
TCGA-86-6851-01	LUAD	TERT expr	0.391790921
TCGA-86-7701-01	LUAD	TERT expr	0.448171311
TCGA-86-7711-01	LUAD	TERT expr	0.471862913
TCGA-86-7713-01	LUAD	TERT expr	0.65689281
TCGA-86-7714-01	LUAD	TERT expr	0.310699372
TCGA-86-7953-01	LUAD	TERT expr	0.408825033
TCGA-86-7954-01	LUAD	TERT expr	0.388714676
TCGA-86-7955-01	LUAD	TERT expr	0.593287348
TCGA-86-8054-01	LUAD	TERT expr	0.611028445
TCGA-86-8055-01	LUAD	TERT expr	0.270196882
TCGA-86-8056-01	LUAD	TERT expr	0.297830662
TCGA-86-8073-01	LUAD	TERT expr	0.338470806
TCGA-86-8074-01	LUAD	TERT expr	0.412351345
TCGA-86-8075-01	LUAD	TERT expr	0.388530802
TCGA-86-8076-01	LUAD	TERT expr	0.246781386
TCGA-86-8278-01	LUAD	TERT expr	0.298623959
TCGA-86-8279-01	LUAD	TERT expr	0.446371512
TCGA-86-8280-01	LUAD	TERT expr	0.320586631
TCGA-86-8281-01	LUAD	TERT expr	0.286870008
TCGA-86-8358-01	LUAD	TERT expr	0.685560237
TCGA-86-8359-01	LUAD	TERT expr	0.338438078
TCGA-86-8585-01	LUAD	TERT expr	0.510472303
TCGA-86-8668-01	LUAD	TERT expr	0.229035189
TCGA-86-8669-01	LUAD	TERT expr	0.329322724
TCGA-86-8671-01	LUAD	TERT expr	0.239915969
TCGA-86-8672-01	LUAD	TERT expr	0.493993965
TCGA-86-8673-01	LUAD	TERT expr	0.398163106
TCGA-86-8674-01	LUAD	TERT expr	0.446509315
TCGA-86-A456-01	LUAD	TERT expr	0.260274362
TCGA-86-A4JF-01	LUAD	TERT expr	0.508462131
TCGA-86-A4P7-01	LUAD	TERT expr	0.372417115
TCGA-86-A4P8-01	LUAD	TERT expr	0.17370069
TCGA-91-6828-01	LUAD	TERT expr	0.367795404
TCGA-91-6830-01	LUAD	TERT expr	0.226258366
TCGA-91-6831-01	LUAD	TERT expr	0.544897507
TCGA-91-6835-01	LUAD	TERT expr	0.350943649
TCGA-91-6836-01	LUAD	TERT expr	0.574686655
TCGA-91-6840-01	LUAD	TERT expr	0.412211993
TCGA-91-6847-01	LUAD	TERT expr	0.67208198
TCGA-91-6848-01	LUAD	TERT expr	0.470338985
TCGA-91-7771-01	LUAD	TERT expr	0.278460288
TCGA-91-8497-01	LUAD	TERT expr	0.230291187
TCGA-91-8499-01	LUAD	TERT expr	0.629282533
TCGA-91-A4BC-01	LUAD	TERT expr	0.624206538
TCGA-91-A4BD-01	LUAD	TERT expr	0.289608312
TCGA-93-7347-01	LUAD	TERT expr	0.231891801
TCGA-93-8067-01	LUAD	TERT expr	0.3714108
TCGA-93-A4JN-01	LUAD	TERT expr	0.475551291
TCGA-93-A4JO-01	LUAD	TERT expr	0.441835527
TCGA-93-A4JP-01	LUAD	TERT expr	0.330806883
TCGA-93-A4JQ-01	LUAD	TERT expr	0.311079663
TCGA-95-7039-01	LUAD	TERT expr	0.513595556
TCGA-95-7043-01	LUAD	TERT expr	0.477846876
TCGA-95-7562-01	LUAD	TERT expr	0.539650052
TCGA-95-7567-01	LUAD	TERT expr	0.402474022
TCGA-95-7944-01	LUAD	TERT expr	0.468324939
TCGA-95-7947-01	LUAD	TERT expr	0.477495055
TCGA-95-7948-01	LUAD	TERT expr	0.373501738
TCGA-95-8039-01	LUAD	TERT expr	0.295651589
TCGA-95-8494-01	LUAD	TERT expr	0.512793253
TCGA-95-A4VK-01	LUAD	TERT expr	0.443564044
TCGA-95-A4VN-01	LUAD	TERT expr	0.525612367
TCGA-95-A4VP-01	LUAD	TERT expr	0.363440575
TCGA-97-7546-01	LUAD	TERT expr	0.256244803
TCGA-97-7547-01	LUAD	TERT expr	0.270467439
TCGA-97-7553-01	LUAD	TERT expr	0.309355825
TCGA-97-7554-01	LUAD	TERT expr	0.422023876
TCGA-97-7937-01	LUAD	TERT expr	0.526759569
TCGA-97-7938-01	LUAD	TERT expr	0.31352305
TCGA-97-8171-01	LUAD	TERT expr	0.567047192
TCGA-97-8172-01	LUAD	TERT expr	0.328031072
TCGA-97-8175-01	LUAD	TERT expr	0.36731375
TCGA-97-8176-01	LUAD	TERT expr	0.444206426
TCGA-97-8179-01	LUAD	TERT expr	0.498372633
TCGA-97-8547-01	LUAD	TERT expr	0.272279118
TCGA-97-8552-01	LUAD	TERT expr	0.162553688
TCGA-97-A4LX-01	LUAD	TERT expr	0.258939695
TCGA-97-A4M0-01	LUAD	TERT expr	0.33416102
TCGA-97-A4M1-01	LUAD	TERT expr	0.279470049
TCGA-97-A4M5-01	LUAD	TERT expr	0.260524094
TCGA-97-A4M6-01	LUAD	TERT expr	0.218550666
TCGA-97-A4M7-01	LUAD	TERT expr	0.311229423
TCGA-99-7458-01	LUAD	TERT expr	0.260173207
TCGA-99-8025-01	LUAD	TERT expr	0.342884222
TCGA-99-8028-01	LUAD	TERT expr	0.273785486
TCGA-99-8032-01	LUAD	TERT expr	0.366667177
TCGA-99-8033-01	LUAD	TERT expr	0.436025389
TCGA-A1-A0SB-01	BRCA	TERT expr	0.454391182
TCGA-A1-A0SD-01	BRCA	TERT expr	0.343551039
TCGA-A1-A0SF-01	BRCA	TERT expr	0.402196753
TCGA-A1-A0SG-01	BRCA	TERT expr	0.399459233
TCGA-A1-A0SJ-01	BRCA	TERT expr	0.443629387
TCGA-A1-A0SK-01	BRCA	TERT expr	0.880356418
TCGA-A1-A0SM-01	BRCA	TERT expr	0.385049114
TCGA-A1-A0SN-01	BRCA	TERT expr	0.640573474
TCGA-A1-A0SP-01	BRCA	TERT expr	0.595747855
TCGA-A2-A04N-01	BRCA	TERT expr	0.41115964
TCGA-A2-A04Q-01	BRCA	TERT expr	0.411726869
TCGA-A2-A04R-01	BRCA	TERT expr	0.589093773
TCGA-A2-A04T-01	BRCA	TERT expr	0.594345153
TCGA-A2-A04U-01	BRCA	TERT expr	0.501774057
TCGA-A2-A04X-01	BRCA	TERT expr	0.435550086
TCGA-A2-A0CK-01	BRCA	TERT expr	0.373563691
TCGA-A2-A0CL-01	BRCA	TERT expr	0.394906639
TCGA-A2-A0CO-01	BRCA	TERT expr	0.237709637
TCGA-A2-A0CR-01	BRCA	TERT expr	0.259194002
TCGA-A2-A0CV-01	BRCA	TERT expr	0.30493092
TCGA-A2-A0CW-01	BRCA	TERT expr	0.633827699
TCGA-A2-A0D0-01	BRCA	TERT expr	0.604150672
TCGA-A2-A0D1-01	BRCA	TERT expr	0.528115897
TCGA-A2-A0D2-01	BRCA	TERT expr	0.671800605
TCGA-A2-A0D4-01	BRCA	TERT expr	0.520198962
TCGA-A2-A0EN-01	BRCA	TERT expr	0.287811524
TCGA-A2-A0EP-01	BRCA	TERT expr	0.301812202
TCGA-A2-A0EU-01	BRCA	TERT expr	0.459267691
TCGA-A2-A0EW-01	BRCA	TERT expr	0.287215514
TCGA-A2-A0EY-01	BRCA	TERT expr	0.484142654
TCGA-A2-A0ST-01	BRCA	TERT expr	0.375232508
TCGA-A2-A0SU-01	BRCA	TERT expr	0.337773724
TCGA-A2-A0SX-01	BRCA	TERT expr	0.470789462
TCGA-A2-A0SY-01	BRCA	TERT expr	0.427832724
TCGA-A2-A0T0-01	BRCA	TERT expr	0.517596712
TCGA-A2-A0T1-01	BRCA	TERT expr	0.453793473
TCGA-A2-A0T3-01	BRCA	TERT expr	0.528286903
TCGA-A2-A0T4-01	BRCA	TERT expr	0.36686936
TCGA-A2-A0T5-01	BRCA	TERT expr	0.466292718
TCGA-A2-A0T7-01	BRCA	TERT expr	0.409933085
TCGA-A2-A0YC-01	BRCA	TERT expr	0.396091522
TCGA-A2-A0YE-01	BRCA	TERT expr	0.456606422
TCGA-A2-A0YF-01	BRCA	TERT expr	0.491735037
TCGA-A2-A0YG-01	BRCA	TERT expr	0.561925897
TCGA-A2-A0YH-01	BRCA	TERT expr	0.467069654
TCGA-A2-A0YI-01	BRCA	TERT expr	0.300753767
TCGA-A2-A0YJ-01	BRCA	TERT expr	0.514130034
TCGA-A2-A0YK-01	BRCA	TERT expr	0.33263639
TCGA-A2-A0YL-01	BRCA	TERT expr	0.354790533
TCGA-A2-A0YM-01	BRCA	TERT expr	0.543971996
TCGA-A2-A1FV-01	BRCA	TERT expr	0.429862388
TCGA-A2-A1FW-01	BRCA	TERT expr	0.495114832
TCGA-A2-A1FX-01	BRCA	TERT expr	0.512407565
TCGA-A2-A1FZ-01	BRCA	TERT expr	0.3628449
TCGA-A2-A1G0-01	BRCA	TERT expr	0.345726672
TCGA-A2-A1G1-01	BRCA	TERT expr	0.465579896
TCGA-A2-A259-01	BRCA	TERT expr	0.391517508
TCGA-A2-A25A-01	BRCA	TERT expr	0.335925366
TCGA-A2-A25B-01	BRCA	TERT expr	0.572482008
TCGA-A2-A25C-01	BRCA	TERT expr	0.48784927
TCGA-A2-A25D-01	BRCA	TERT expr	0.409378322
TCGA-A2-A25E-01	BRCA	TERT expr	0.561767129
TCGA-A2-A25F-01	BRCA	TERT expr	0.395263726
TCGA-A2-A3KC-01	BRCA	TERT expr	0.430745618
TCGA-A2-A3KD-01	BRCA	TERT expr	0.36912021
TCGA-A2-A3XS-01	BRCA	TERT expr	0.450213892
TCGA-A2-A3XT-01	BRCA	TERT expr	0.568091713
TCGA-A2-A3XU-01	BRCA	TERT expr	0.550547091
TCGA-A2-A3XW-01	BRCA	TERT expr	0.275637446
TCGA-A2-A3XX-01	BRCA	TERT expr	0.609711927
TCGA-A2-A3XY-01	BRCA	TERT expr	0.410183826
TCGA-A2-A3XZ-01	BRCA	TERT expr	0.446789464
TCGA-A2-A3Y0-01	BRCA	TERT expr	0.544271993
TCGA-A2-A4RW-01	BRCA	TERT expr	0.391073665
TCGA-A2-A4RX-01	BRCA	TERT expr	0.389706878
TCGA-A2-A4RY-01	BRCA	TERT expr	0.314139433
TCGA-A2-A4S2-01	BRCA	TERT expr	0.384660803
TCGA-A2-A4S3-01	BRCA	TERT expr	0.628699316
TCGA-A3-3308-01	KIRC	TERT expr	0.248526449
TCGA-A3-3319-01	KIRC	TERT expr	0.252124201
TCGA-A3-3322-01	KIRC	TERT expr	0.349014286
TCGA-A3-3323-01	KIRC	TERT expr	0.313733694
TCGA-A3-3346-01	KIRC	TERT expr	0.418308366
TCGA-A3-3358-01	KIRC	TERT expr	0.243181966
TCGA-A3-3365-01	KIRC	TERT expr	0.225011809
TCGA-A3-3367-01	KIRC	TERT expr	0.301582997
TCGA-A3-3372-01	KIRC	TERT expr	0.293467516
TCGA-A3-3378-01	KIRC	TERT expr	0.411966957
TCGA-A3-3380-01	KIRC	TERT expr	0.231450501
TCGA-A3-3383-01	KIRC	TERT expr	0.281137467
TCGA-A3-3385-01	KIRC	TERT expr	0.39389313
TCGA-A4-7287-01	KIRP	TERT expr	0.559884132
TCGA-A4-7585-01	KIRP	TERT expr	0.288092998
TCGA-A4-7915-01	KIRP	TERT expr	0.404952697
TCGA-A4-7997-01	KIRP	TERT expr	0.35325848
TCGA-A4-8098-01	KIRP	TERT expr	0.347094908
TCGA-A4-A57E-01	KIRP	TERT expr	0.466912153
TCGA-A4-A5Y1-01	KIRP	TERT expr	0.286687799
TCGA-A6-2675-01	CRC	TERT expr	0.389538503
TCGA-A6-4105-01	CRC	TERT expr	0.60561164
TCGA-A6-5656-01	CRC	TERT expr	0.546287583
TCGA-A6-5657-01	CRC	TERT expr	0.50526954
TCGA-A6-5659-01	CRC	TERT expr	0.534071054
TCGA-A6-5660-01	CRC	TERT expr	0.52939799
TCGA-A6-5661-01	CRC	TERT expr	0.582777532
TCGA-A6-5662-01	CRC	TERT expr	0.396400629
TCGA-A6-5664-01	CRC	TERT expr	0.412123746
TCGA-A6-5665-01	CRC	TERT expr	0.654597825
TCGA-A6-5666-01	CRC	TERT expr	0.570318187
TCGA-A6-5667-01	CRC	TERT expr	0.549919293
TCGA-A6-6137-01	CRC	TERT expr	0.455777237
TCGA-A6-6138-01	CRC	TERT expr	0.435033793
TCGA-A6-6140-01	CRC	TERT expr	0.584725481
TCGA-A6-6141-01	CRC	TERT expr	0.454486815
TCGA-A6-6142-01	CRC	TERT expr	0.430416117
TCGA-A6-6648-01	CRC	TERT expr	0.647534327
TCGA-A6-6649-01	CRC	TERT expr	0.523208481
TCGA-A6-6650-01	CRC	TERT expr	0.591717387
TCGA-A6-6651-01	CRC	TERT expr	0.408105586
TCGA-A6-6652-01	CRC	TERT expr	0.557074935
TCGA-A6-6653-01	CRC	TERT expr	0.578293654
TCGA-A6-6654-01	CRC	TERT expr	0.398703383
TCGA-A6-6780-01	CRC	TERT expr	0.672566489
TCGA-A6-6781-01	CRC	TERT expr	0.364594875
TCGA-A6-6782-01	CRC	TERT expr	0.431949425
TCGA-A7-A0CE-01	BRCA	TERT expr	0.520461808
TCGA-A7-A0D9-01	BRCA	TERT expr	0.467287729
TCGA-A7-A13D-01	BRCA	TERT expr	0.445876206
TCGA-A7-A13E-01	BRCA	TERT expr	0.5068727
TCGA-A7-A13F-01	BRCA	TERT expr	0.515815675
TCGA-A7-A13G-01	BRCA	TERT expr	0.391288374
TCGA-A7-A13H-01	BRCA	TERT expr	0.338998869
TCGA-A7-A26E-01	BRCA	TERT expr	0.389721706
TCGA-A7-A26G-01	BRCA	TERT expr	0.412174894
TCGA-A7-A26H-01	BRCA	TERT expr	0.412826547
TCGA-A7-A26J-01	BRCA	TERT expr	0.500383734
TCGA-A7-A2KD-01	BRCA	TERT expr	0.490887506
TCGA-A7-A3IY-01	BRCA	TERT expr	0.31394788
TCGA-A7-A3IZ-01	BRCA	TERT expr	0.536344193
TCGA-A7-A3J0-01	BRCA	TERT expr	0.361980374
TCGA-A7-A3J1-01	BRCA	TERT expr	0.381117322
TCGA-A7-A425-01	BRCA	TERT expr	0.474669947
TCGA-A7-A426-01	BRCA	TERT expr	0.36081011
TCGA-A7-A4SD-01	BRCA	TERT expr	0.531487148
TCGA-A7-A4SE-01	BRCA	TERT expr	0.446210761
TCGA-A7-A4SF-01	BRCA	TERT expr	0.546134771
TCGA-A7-A56D-01	BRCA	TERT expr	0.382496218
TCGA-A7-A5ZV-01	BRCA	TERT expr	0.49101805
TCGA-A7-A5ZX-01	BRCA	TERT expr	0.317512801
TCGA-A8-A075-01	BRCA	TERT expr	0.511438814
TCGA-A8-A07B-01	BRCA	TERT expr	0.498968232
TCGA-A8-A07I-01	BRCA	TERT expr	0.465198196
TCGA-A8-A08B-01	BRCA	TERT expr	0.565351784
TCGA-A8-A08L-01	BRCA	TERT expr	0.517799313
TCGA-A8-A092-01	BRCA	TERT expr	0.598319774
TCGA-A8-A094-01	BRCA	TERT expr	0.383004858
TCGA-A8-A09I-01	BRCA	TERT expr	0.574234397
TCGA-A8-A09X-01	BRCA	TERT expr	0.429678125
TCGA-AA-3489-01	CRC	TERT expr	0.518272493
TCGA-AA-3492-01	CRC	TERT expr	0.584411492
TCGA-AA-3502-01	CRC	TERT expr	0.467191629
TCGA-AA-3511-01	CRC	TERT expr	0.449755301
TCGA-AA-3655-01	CRC	TERT expr	0.482164257
TCGA-AA-3660-01	CRC	TERT expr	0.48744019
TCGA-AA-3663-01	CRC	TERT expr	0.48352105
TCGA-AA-3685-01	CRC	TERT expr	0.526739439
TCGA-AA-3712-01	CRC	TERT expr	0.571101726
TCGA-AA-3713-01	CRC	TERT expr	0.587734667
TCGA-AA-A01P-01	CRC	TERT expr	0.588048962
TCGA-AA-A01X-01	CRC	TERT expr	0.508651721
TCGA-AA-A02Y-01	CRC	TERT expr	0.485110593
TCGA-AC-A23C-01	BRCA	TERT expr	0.455879369
TCGA-AC-A2B8-01	BRCA	TERT expr	0.398731968
TCGA-AC-A2BK-01	BRCA	TERT expr	0.686089348
TCGA-AC-A2BM-01	BRCA	TERT expr	0.455727583
TCGA-AC-A2FB-01	BRCA	TERT expr	0.31472736
TCGA-AC-A2FE-01	BRCA	TERT expr	0.299777049
TCGA-AC-A2FF-01	BRCA	TERT expr	0.317893757
TCGA-AC-A2FG-01	BRCA	TERT expr	0.345161853
TCGA-AC-A2FM-01	BRCA	TERT expr	0.469616868
TCGA-AC-A2FO-01	BRCA	TERT expr	0.329274718
TCGA-AC-A2QH-01	BRCA	TERT expr	0.406825157
TCGA-AC-A2QJ-01	BRCA	TERT expr	0.377646167
TCGA-AC-A3BB-01	BRCA	TERT expr	0.347744508
TCGA-AC-A3EH-01	BRCA	TERT expr	0.425781381
TCGA-AC-A3HN-01	BRCA	TERT expr	0.338820769
TCGA-AC-A3QP-01	BRCA	TERT expr	0.309666128
TCGA-AC-A3TM-01	BRCA	TERT expr	0.422029663
TCGA-AC-A3TN-01	BRCA	TERT expr	0.375955144
TCGA-AC-A3W5-01	BRCA	TERT expr	0.332147092
TCGA-AC-A3W6-01	BRCA	TERT expr	0.351601691
TCGA-AC-A3W7-01	BRCA	TERT expr	0.367268615
TCGA-AC-A3YJ-01	BRCA	TERT expr	0.313921871
TCGA-AC-A5XS-01	BRCA	TERT expr	0.426684127
TCGA-AC-A62X-01	BRCA	TERT expr	0.496712628
TCGA-AD-5900-01	CRC	TERT expr	0.520045693
TCGA-AD-6548-01	CRC	TERT expr	0.475356851
TCGA-AD-6888-01	CRC	TERT expr	0.510487536
TCGA-AD-6889-01	CRC	TERT expr	0.552624031
TCGA-AD-6890-01	CRC	TERT expr	0.593059102
TCGA-AD-6895-01	CRC	TERT expr	0.523283787
TCGA-AD-6899-01	CRC	TERT expr	0.437021241
TCGA-AD-6901-01	CRC	TERT expr	0.381190122
TCGA-AD-6963-01	CRC	TERT expr	0.608538737
TCGA-AD-6964-01	CRC	TERT expr	0.465483326
TCGA-AD-6965-01	CRC	TERT expr	0.639156616
TCGA-AF-2687-01	CRC	TERT expr	0.478146111
TCGA-AF-2690-01	CRC	TERT expr	0.357059007
TCGA-AF-2693-01	CRC	TERT expr	0.474401615
TCGA-AF-3911-01	CRC	TERT expr	0.527022779
TCGA-AF-4110-01	CRC	TERT expr	0.412021267
TCGA-AF-5654-01	CRC	TERT expr	0.520611606
TCGA-AF-6136-01	CRC	TERT expr	0.59047394
TCGA-AF-6655-01	CRC	TERT expr	0.588930255
TCGA-AF-6672-01	CRC	TERT expr	0.42031784
TCGA-AG-3591-01	CRC	TERT expr	0.465784456
TCGA-AG-3592-01	CRC	TERT expr	0.557254528
TCGA-AG-3725-01	CRC	TERT expr	0.451004543
TCGA-AG-3731-01	CRC	TERT expr	0.550876755
TCGA-AG-3732-01	CRC	TERT expr	0.572040248
TCGA-AG-3742-01	CRC	TERT expr	0.474703705
TCGA-AG-4021-01	CRC	TERT expr	0.505181202
TCGA-AG-4022-01	CRC	TERT expr	0.416845063
TCGA-AH-6544-01	CRC	TERT expr	0.6042361
TCGA-AH-6643-01	CRC	TERT expr	0.564910643
TCGA-AH-6644-01	CRC	TERT expr	0.492836793
TCGA-AH-6897-01	CRC	TERT expr	0.63056958
TCGA-AH-6903-01	CRC	TERT expr	0.494946208
TCGA-AK-3429-01	KIRC	TERT expr	0.256123162
TCGA-AK-3444-01	KIRC	TERT expr	0.312540271
TCGA-AK-3454-01	KIRC	TERT expr	0.245309191
TCGA-AK-3455-01	KIRC	TERT expr	0.172247801
TCGA-AK-3458-01	KIRC	TERT expr	0.25165094
TCGA-AL-3466-01	KIRP	TERT expr	0.372740686
TCGA-AL-7173-01	KIRP	TERT expr	0.256204791
TCGA-AM-5820-01	CRC	TERT expr	0.433020441
TCGA-AM-5821-01	CRC	TERT expr	0.683322569
TCGA-AN-A04D-01	BRCA	TERT expr	0.581870307
TCGA-AN-A0AT-01	BRCA	TERT expr	0.590201949
TCGA-AN-A0XL-01	BRCA	TERT expr	0.445919352
TCGA-AN-A0XP-01	BRCA	TERT expr	0.386435622
TCGA-AN-A0XR-01	BRCA	TERT expr	0.527764471
TCGA-AN-A0XS-01	BRCA	TERT expr	0.34112997
TCGA-AN-A0XT-01	BRCA	TERT expr	0.578186196
TCGA-AN-A0XU-01	BRCA	TERT expr	0.559308493
TCGA-AN-A0XV-01	BRCA	TERT expr	0.385170233
TCGA-AN-A0XW-01	BRCA	TERT expr	0.383346585
TCGA-AO-A03L-01	BRCA	TERT expr	0.540156423
TCGA-AO-A03M-01	BRCA	TERT expr	0.463235733
TCGA-AO-A03U-01	BRCA	TERT expr	0.262556528
TCGA-AO-A03V-01	BRCA	TERT expr	0.379160281
TCGA-AO-A0J2-01	BRCA	TERT expr	0.490717286
TCGA-AO-A0J4-01	BRCA	TERT expr	0.498251521
TCGA-AO-A0JJ-01	BRCA	TERT expr	0.403103545
TCGA-AO-A0JL-01	BRCA	TERT expr	0.448666556
TCGA-AO-A124-01	BRCA	TERT expr	0.539211668
TCGA-AO-A125-01	BRCA	TERT expr	0.475297346
TCGA-AO-A126-01	BRCA	TERT expr	0.392745626
TCGA-AO-A128-01	BRCA	TERT expr	0.483485281
TCGA-AO-A129-01	BRCA	TERT expr	0.486723008
TCGA-AO-A12A-01	BRCA	TERT expr	0.37381019
TCGA-AO-A12B-01	BRCA	TERT expr	0.431194806
TCGA-AO-A12E-01	BRCA	TERT expr	0.35145144
TCGA-AO-A12F-01	BRCA	TERT expr	0.583415153
TCGA-AO-A12G-01	BRCA	TERT expr	0.353584083
TCGA-AO-A12H-01	BRCA	TERT expr	0.430191671
TCGA-AO-A1KO-01	BRCA	TERT expr	0.306880941
TCGA-AO-A1KR-01	BRCA	TERT expr	0.580996579
TCGA-AO-A1KT-01	BRCA	TERT expr	0.442232461
TCGA-AQ-A04H-01	BRCA	TERT expr	0.576965518
TCGA-AQ-A04J-01	BRCA	TERT expr	0.417965262
TCGA-AQ-A1H2-01	BRCA	TERT expr	0.311074297
TCGA-AQ-A1H3-01	BRCA	TERT expr	0.422263951
TCGA-AQ-A54N-01	BRCA	TERT expr	0.534614915
TCGA-AQ-A54O-01	BRCA	TERT expr	0.343313547
TCGA-AR-A0TS-01	BRCA	TERT expr	0.386633476
TCGA-AR-A0TX-01	BRCA	TERT expr	0.363467553
TCGA-AR-A0U0-01	BRCA	TERT expr	0.532934401
TCGA-AR-A0U2-01	BRCA	TERT expr	0.618373081
TCGA-AR-A0U3-01	BRCA	TERT expr	0.565184171
TCGA-AR-A1AH-01	BRCA	TERT expr	0.594654612
TCGA-AR-A1AI-01	BRCA	TERT expr	0.550515171
TCGA-AR-A1AJ-01	BRCA	TERT expr	0.469928361
TCGA-AR-A1AK-01	BRCA	TERT expr	0.392233564
TCGA-AR-A1AN-01	BRCA	TERT expr	0.37497014
TCGA-AR-A1AO-01	BRCA	TERT expr	0.280064373
TCGA-AR-A1AQ-01	BRCA	TERT expr	0.595732223
TCGA-AR-A1AR-01	BRCA	TERT expr	0.513679334
TCGA-AR-A1AS-01	BRCA	TERT expr	0.494477352
TCGA-AR-A1AV-01	BRCA	TERT expr	0.478996851
TCGA-AR-A1AW-01	BRCA	TERT expr	0.427073038
TCGA-AR-A1AX-01	BRCA	TERT expr	0.403545213
TCGA-AR-A1AY-01	BRCA	TERT expr	0.704878184
TCGA-AR-A24H-01	BRCA	TERT expr	0.599278941
TCGA-AR-A24K-01	BRCA	TERT expr	0.64342882
TCGA-AR-A24L-01	BRCA	TERT expr	0.4165393
TCGA-AR-A24M-01	BRCA	TERT expr	0.40276427
TCGA-AR-A24N-01	BRCA	TERT expr	0.498597668
TCGA-AR-A24O-01	BRCA	TERT expr	0.380986975
TCGA-AR-A24P-01	BRCA	TERT expr	0.438394658
TCGA-AR-A24Q-01	BRCA	TERT expr	0.476521783
TCGA-AR-A24R-01	BRCA	TERT expr	0.49347731
TCGA-AR-A24S-01	BRCA	TERT expr	0.465512216
TCGA-AR-A24T-01	BRCA	TERT expr	0.405597101
TCGA-AR-A24U-01	BRCA	TERT expr	0.377390139
TCGA-AR-A24V-01	BRCA	TERT expr	0.365112289
TCGA-AR-A24W-01	BRCA	TERT expr	0.295012668
TCGA-AR-A24Z-01	BRCA	TERT expr	0.512104386
TCGA-AR-A251-01	BRCA	TERT expr	0.568242314
TCGA-AR-A254-01	BRCA	TERT expr	0.509550145
TCGA-AR-A255-01	BRCA	TERT expr	0.367001914
TCGA-AR-A256-01	BRCA	TERT expr	0.574878096
TCGA-AR-A2LH-01	BRCA	TERT expr	0.369322244
TCGA-AR-A2LJ-01	BRCA	TERT expr	0.318188291
TCGA-AR-A2LK-01	BRCA	TERT expr	0.550086299
TCGA-AR-A2LM-01	BRCA	TERT expr	0.36596441
TCGA-AR-A2LN-01	BRCA	TERT expr	0.288241495
TCGA-AR-A2LO-01	BRCA	TERT expr	0.423902994
TCGA-AR-A5QM-01	BRCA	TERT expr	0.358603903
TCGA-AR-A5QN-01	BRCA	TERT expr	0.403158979
TCGA-AR-A5QQ-01	BRCA	TERT expr	0.494023961
TCGA-AU-3779-01	CRC	TERT expr	0.419812681
TCGA-AU-6004-01	CRC	TERT expr	0.535965998
